Date,Open,High,Low,Close,Volume,Currency
2020-12-31,28.866799999999998,29.2988,28.025,28.9494,136689,USD
2021-01-01,28.951700000000002,29.6271,28.712400000000002,29.359900000000003,100902,USD
2021-01-02,29.3597,33.2335,29.008,32.1933,240865,USD
2021-01-03,32.1929,34.755900000000004,32.0296,32.9589,155210,USD
2021-01-04,33.0166,33.5875,28.2045,32.0226,255269,USD
2021-01-05,32.0154,34.414699999999996,30.0105,33.9915,202128,USD
2021-01-06,33.999300000000005,36.9348,33.408300000000004,36.7932,227557,USD
2021-01-07,36.7985,40.340900000000005,36.3612,39.4602,249603,USD
2021-01-08,39.4664,41.921699999999994,36.6134,40.5993,251285,USD
2021-01-09,40.6072,41.3635,38.7751,40.151900000000005,128422,USD
2021-01-10,40.149699999999996,41.3624,35.1416,38.1922,215784,USD
2021-01-11,38.1953,38.2172,30.4116,35.5443,251044,USD
2021-01-12,35.426,36.598699999999994,32.5727,34.0761,241927,USD
2021-01-13,34.0612,37.7646,32.4519,37.3822,209930,USD
2021-01-14,37.3834,40.054300000000005,36.7721,39.1757,172395,USD
2021-01-15,39.1757,39.715,34.488699999999994,36.845800000000004,118423,USD
2021-01-16,36.7518,37.9317,35.4084,36.0195,137020,USD
2021-01-17,36.0201,36.801300000000005,33.8835,35.8396,126824,USD
2021-01-18,35.8382,37.436800000000005,34.801,36.6132,111519,USD
2021-01-19,36.6306,37.821,36.001400000000004,36.002900000000004,79110,USD
2021-01-20,35.8621,36.3844,33.4445,35.4763,153609,USD
2021-01-21,35.472300000000004,35.5911,30.1018,30.8421,253273,USD
2021-01-22,30.8387,33.8212,28.8712,33.0005,243087,USD
2021-01-23,32.994099999999996,33.4414,31.418200000000002,32.0889,100702,USD
2021-01-24,32.0885,33.034800000000004,30.9829,32.2413,88207,USD
2021-01-25,32.2443,34.8543,31.9674,32.2523,142434,USD
2021-01-26,32.244099999999996,32.917699999999996,30.85,32.5021,139836,USD
2021-01-27,32.4996,32.5454,29.2904,30.404,194350,USD
2021-01-28,30.408900000000003,33.790800000000004,29.911900000000003,33.3748,167385,USD
2021-01-29,33.381699999999995,38.546,31.9533,34.3018,297730,USD
2021-01-30,34.3,34.9209,32.9085,34.2831,128567,USD
2021-01-31,34.2816,34.3483,32.1899,33.1081,101918,USD
2021-02-01,33.1068,34.6856,32.3249,33.515699999999995,126324,USD
2021-02-02,33.514,35.976099999999995,33.4624,35.4852,120847,USD
2021-02-03,35.4869,37.646800000000006,35.4015,37.646800000000006,131026,USD
2021-02-04,37.648900000000005,38.7079,36.3808,36.982099999999996,151440,USD
2021-02-05,36.9764,38.303599999999996,36.64,38.297599999999996,100604,USD
2021-02-06,38.300599999999996,40.939699999999995,38.2753,39.2566,156019,USD
2021-02-07,39.2289,39.6917,37.3816,38.8529,125369,USD
2021-02-08,38.8536,46.5964,38.057,46.3957,248473,USD
2021-02-09,46.3964,48.1435,45.104699999999994,46.5086,193874,USD
2021-02-10,46.5078,47.295300000000005,43.8005,44.836,151834,USD
2021-02-11,44.8348,48.622099999999996,44.0411,47.9907,145765,USD
2021-02-12,47.995,48.9274,46.218599999999995,47.3717,133731,USD
2021-02-13,47.3731,48.097300000000004,46.2705,47.168699999999994,89419,USD
2021-02-14,47.1721,49.6951,47.0519,48.6434,106500,USD
2021-02-15,48.6111,48.9365,45.7861,47.9363,123177,USD
2021-02-16,47.9342,50.515800000000006,47.0444,49.1697,141368,USD
2021-02-17,49.161300000000004,52.5777,49.0181,52.0792,140034,USD
2021-02-18,52.0945,52.524,50.9416,51.5822,94346,USD
2021-02-19,51.5901,56.2385,50.8168,55.9066,139433,USD
2021-02-20,55.922,57.5238,54.1241,55.9237,127850,USD
2021-02-21,55.907599999999995,58.3351,55.5027,57.433800000000005,87260,USD
2021-02-22,57.437599999999996,57.4808,48.3538,54.1118,244947,USD
2021-02-23,54.1141,54.115,45.0938,48.911199999999994,315066,USD
2021-02-24,48.9111,51.311800000000005,47.031699999999994,49.6975,153753,USD
2021-02-25,49.6959,52.0138,46.7737,46.9285,83218,USD
2021-02-26,46.9285,48.4139,44.2482,46.3456,189408,USD
2021-02-27,46.3331,48.3351,45.059400000000004,46.1367,98753,USD
2021-02-28,46.136,46.582,43.1006,45.164,135075,USD
2021-03-01,45.1605,49.774,45.0088,49.5955,137518,USD
2021-03-02,49.5956,50.191900000000004,47.1006,48.4242,102098,USD
2021-03-03,48.4222,52.5679,48.1592,50.3951,44927,USD
2021-03-04,50.388,51.7577,47.521800000000006,48.428,9557,USD
2021-03-05,48.3636,49.4294,46.3701,48.7925,113639,USD
2021-03-06,48.7987,49.1918,47.1328,48.855599999999995,66659,USD
2021-03-07,48.899,51.4341,48.8906,50.9823,82912,USD
2021-03-08,50.9889,52.3849,49.3381,52.311,68140,USD
2021-03-09,52.3524,54.8806,51.941300000000005,54.879,114064,USD
2021-03-10,54.8827,57.3287,53.0736,55.8519,140955,USD
2021-03-11,55.8512,58.135,54.351800000000004,57.7995,129634,USD
2021-03-12,57.8062,58.0523,55.1345,57.2651,116959,USD
2021-03-13,57.2674,61.7958,56.1188,61.1953,134637,USD
2021-03-14,61.192699999999995,61.6737,59.113699999999994,59.113699999999994,80286,USD
2021-03-15,59.1174,60.5659,55.088800000000006,55.7913,117706,USD
2021-03-16,55.6195,56.8897,53.3426,56.8897,128510,USD
2021-03-17,56.892900000000004,58.9332,54.2532,58.9135,118260,USD
2021-03-18,58.9118,60.088,57.099599999999995,57.656,102624,USD
2021-03-19,57.645,59.4483,56.305099999999996,58.088,83976,USD
2021-03-20,58.0841,59.8821,57.863,58.0934,67826,USD
2021-03-21,58.0974,58.583800000000004,55.5833,57.3838,77474,USD
2021-03-22,57.3793,58.3799,53.7842,54.158300000000004,95526,USD
2021-03-23,54.1175,55.8138,52.9923,54.4525,84840,USD
2021-03-24,54.3091,57.1694,51.7254,52.3254,137911,USD
2021-03-25,52.33,53.1754,50.441300000000005,51.322300000000006,143354,USD
2021-03-26,51.3174,55.0741,51.302,55.0361,100295,USD
2021-03-27,55.0338,56.531099999999995,54.0102,55.8629,73865,USD
2021-03-28,55.8569,56.5042,54.7113,55.7652,58706,USD
2021-03-29,55.7647,58.3926,54.9511,57.6162,107905,USD
2021-03-30,57.614599999999996,59.3669,57.0771,58.771300000000004,86206,USD
2021-03-31,58.7714,59.7956,56.9916,58.7637,98064,USD
2021-04-01,58.7632,59.4065,58.040699999999994,58.718300000000006,69044,USD
2021-04-02,58.718199999999996,60.1349,58.4665,58.9773,72374,USD
2021-04-03,58.976800000000004,59.7705,56.906699999999994,57.0599,68742,USD
2021-04-04,57.0597,58.464800000000004,56.4706,58.1999,57212,USD
2021-04-05,58.2023,59.2051,56.842699999999994,58.9934,54130,USD
2021-04-06,59.169,59.487,57.4033,57.996300000000005,77152,USD
2021-04-07,57.996300000000005,58.6277,55.4893,55.948699999999995,110690,USD
2021-04-08,55.948,58.1367,55.721599999999995,58.077400000000004,64775,USD
2021-04-09,58.076800000000006,58.8909,57.686,58.1187,59222,USD
2021-04-10,58.1274,61.229,57.9,59.748400000000004,103721,USD
2021-04-11,59.772400000000005,60.6671,59.2503,59.978699999999996,58202,USD
2021-04-12,59.982099999999996,61.2599,59.569199999999995,59.863800000000005,81882,USD
2021-04-13,59.8636,63.659,59.839400000000005,63.5409,126555,USD
2021-04-14,63.5442,64.778,61.3663,62.9804,130427,USD
2021-04-15,62.9786,63.729099999999995,62.0675,63.216,76972,USD
2021-04-16,63.2116,63.5185,60.027300000000004,61.3797,136847,USD
2021-04-17,61.3583,62.5091,59.6721,60.0419,84082,USD
2021-04-18,60.0432,60.3621,51.8176,56.2071,216806,USD
2021-04-19,56.2081,57.517,54.2723,55.6461,117514,USD
2021-04-20,55.6451,57.0549,53.4225,56.4832,115485,USD
2021-04-21,56.4795,56.7644,53.657599999999995,53.8202,100263,USD
2021-04-22,53.8213,55.4084,50.590900000000005,51.7295,168125,USD
2021-04-23,51.7071,52.0999,47.6594,51.1436,214455,USD
2021-04-24,51.140800000000006,51.183,48.7752,50.0889,82250,USD
2021-04-25,50.0882,50.5324,47.0985,48.9636,59201,USD
2021-04-26,48.9635,54.3209,48.8159,54.0205,129761,USD
2021-04-27,54.0111,55.427800000000005,53.345,55.0365,84077,USD
2021-04-28,55.036,56.4199,53.876400000000004,54.8414,86958,USD
2021-04-29,54.8386,55.1737,52.4,53.5608,83904,USD
2021-04-30,53.5623,57.925599999999996,53.088699999999996,57.7203,103743,USD
2021-05-01,57.7191,58.449400000000004,57.0295,57.8071,63407,USD
2021-05-02,57.807199999999995,57.8684,56.1105,56.6038,53610,USD
2021-05-03,56.6058,58.9251,56.562400000000004,57.1698,89236,USD
2021-05-04,57.1706,57.2013,53.7415,53.7415,132333,USD
2021-05-05,53.8725,57.9364,53.8725,57.441300000000005,119822,USD
2021-05-06,57.441,58.3649,55.2945,56.4054,109015,USD
2021-05-07,56.4114,58.639300000000006,55.3001,57.337199999999996,110013,USD
2021-05-08,57.3303,59.4711,56.972199999999994,58.8401,101269,USD
2021-05-09,58.8406,59.227,56.4144,58.2383,103593,USD
2021-05-10,58.2512,59.523900000000005,53.6783,55.8489,142610,USD
2021-05-11,55.8461,56.8711,54.5504,56.695699999999995,96471,USD
2021-05-12,56.6945,57.9385,49.187,49.3842,160735,USD
2021-05-13,49.398199999999996,51.337300000000006,46.3311,49.7046,236707,USD
2021-05-14,49.7049,51.459199999999996,48.874,49.839800000000004,118838,USD
2021-05-15,49.8391,50.6409,46.6502,46.708800000000004,131912,USD
2021-05-16,46.7293,49.764300000000006,43.9208,46.4264,180070,USD
2021-05-17,46.4242,46.5454,42.2015,43.5413,274761,USD
2021-05-18,43.5385,45.770900000000005,42.2939,42.8973,154956,USD
2021-05-19,42.898300000000006,43.5166,30.2617,36.7205,607096,USD
2021-05-20,36.7068,42.4259,35.010400000000004,40.7172,269754,USD
2021-05-21,40.6112,42.1083,33.5923,37.2974,315496,USD
2021-05-22,37.291,38.776,35.3149,37.4483,185825,USD
2021-05-23,37.4468,38.2487,31.192400000000003,34.6797,325726,USD
2021-05-24,34.7203,39.851699999999994,34.474599999999995,38.7506,244879,USD
2021-05-25,38.7536,39.7408,36.540699999999994,38.3783,163007,USD
2021-05-26,38.375699999999995,40.75,37.847,39.249199999999995,153801,USD
2021-05-27,39.249,40.322199999999995,37.1908,38.417300000000004,122926,USD
2021-05-28,38.5432,38.8441,34.772400000000005,35.6625,199579,USD
2021-05-29,35.6645,37.2271,33.664199999999994,34.5846,160428,USD
2021-05-30,34.5893,36.3886,33.441,35.652800000000006,104183,USD
2021-05-31,35.644,37.4807,34.2132,37.2986,131700,USD
2021-06-01,37.2943,37.850300000000004,35.7427,36.687599999999996,113478,USD
2021-06-02,36.6877,38.1999,35.9811,37.555800000000005,96889,USD
2021-06-03,37.555699999999995,39.462300000000006,37.193599999999996,39.1873,106442,USD
2021-06-04,39.1914,39.2554,35.6599,36.8513,127708,USD
2021-06-05,36.8412,37.8876,34.832,35.52,101475,USD
2021-06-06,35.518699999999995,36.434,35.2653,35.815400000000004,62199,USD
2021-06-07,35.815400000000004,36.754599999999996,33.4101,33.578,119498,USD
2021-06-08,33.5746,34.0478,31.158099999999997,33.3829,193535,USD
2021-06-09,33.3855,37.5176,32.428599999999996,37.3322,209820,USD
2021-06-10,37.3752,38.3408,35.824,36.6494,154318,USD
2021-06-11,36.654300000000006,37.6411,36.0033,37.3146,109151,USD
2021-06-12,37.3344,37.4373,34.703300000000006,35.4675,87725,USD
2021-06-13,35.4675,39.3216,34.827,39.0229,123320,USD
2021-06-14,39.0241,40.9704,38.7699,40.5294,157354,USD
2021-06-15,40.5225,41.318,39.5899,40.156099999999995,117551,USD
2021-06-16,40.1481,40.4944,38.156400000000005,38.336,123516,USD
2021-06-17,38.3378,39.529900000000005,37.4253,38.052,109578,USD
2021-06-18,38.0455,38.166,35.1985,35.7494,102842,USD
2021-06-19,35.77,36.3573,34.8455,35.513400000000004,105462,USD
2021-06-20,35.5109,36.0979,33.378,35.595800000000004,137483,USD
2021-06-21,35.5979,35.708400000000005,31.2841,31.692,256872,USD
2021-06-22,31.6827,33.2725,28.901799999999998,32.4964,309654,USD
2021-06-23,32.4983,34.7843,31.7365,33.6743,173340,USD
2021-06-24,33.6781,35.249900000000004,32.356700000000004,34.665800000000004,119250,USD
2021-06-25,34.6605,35.4909,31.3379,31.594,193433,USD
2021-06-26,31.5921,32.643,30.2069,32.2434,156667,USD
2021-06-27,32.247099999999996,34.6855,32.0417,34.6785,148803,USD
2021-06-28,34.682199999999995,35.231199999999994,33.944900000000004,34.4759,111999,USD
